timeStamp, ,positionx,positiony,positionz,quaternionx,quaterniony,quaternionz,quaternionw
264961.343750, , -0.032726, -0.004110, -0.001613, 0.019577, -0.014801, 0.698786, -0.714910
 264961.343750, , -0.032933, -0.004188, -0.002188, 0.019577, -0.014801, 0.698786, -0.714910
 264961.375000, , -0.032933, -0.004188, -0.002188, 0.019577, -0.014801, 0.698786, -0.714910
 264961.375000, , -0.032933, -0.004188, -0.002188, 0.019577, -0.014801, 0.698786, -0.714910
 264961.375000, , -0.032933, -0.004188, -0.002188, 0.019577, -0.014801, 0.698786, -0.714910
 264961.406250, , -0.032933, -0.004188, -0.002188, 0.019577, -0.014801, 0.698786, -0.714910
 264961.406250, , -0.032933, -0.004188, -0.002188, 0.019577, -0.014801, 0.698786, -0.714910
 264961.406250, , -0.032933, -0.004188, -0.002188, 0.019577, -0.014801, 0.698786, -0.714910
 264961.406250, , -0.032933, -0.004188, -0.002188, 0.019577, -0.014801, 0.698786, -0.714910
 264961.437500, , -0.032987, -0.004247, -0.002779, 0.020987, -0.013298, 0.698794, -0.714891
 264961.437500, , -0.032987, -0.004247, -0.002779, 0.020987, -0.013298, 0.698794, -0.714891
 264961.437500, , -0.032938, -0.004310, -0.002576, 0.021307, -0.012964, 0.698813, -0.714869
 264961.468750, , -0.032938, -0.004310, -0.002576, 0.021307, -0.012964, 0.698813, -0.714869
 264961.468750, , -0.032931, -0.004291, -0.002408, 0.020455, -0.013878, 0.698808, -0.714882
 264961.468750, , -0.032931, -0.004291, -0.002408, 0.020455, -0.013878, 0.698808, -0.714882
 264961.500000, , -0.032931, -0.004291, -0.002408, 0.020455, -0.013878, 0.698808, -0.714882
 264961.500000, , -0.032931, -0.004291, -0.002408, 0.020455, -0.013878, 0.698808, -0.714882
 264961.500000, , -0.032931, -0.004292, -0.002472, 0.020127, -0.014267, 0.698810, -0.714881
 264961.500000, , -0.032904, -0.004292, -0.002472, 0.020127, -0.014267, 0.698810, -0.714881
 264961.531250, , -0.032904, -0.004292, -0.002472, 0.020127, -0.014267, 0.698810, -0.714881
 264961.531250, , -0.032904, -0.004292, -0.002472, 0.020127, -0.014267, 0.698810, -0.714881
 264961.562500, , -0.032781, -0.004310, -0.001813, 0.020730, -0.013677, 0.698850, -0.714837
 264961.562500, , -0.032781, -0.004310, -0.001813, 0.020730, -0.013677, 0.698850, -0.714837
 264961.562500, , -0.032781, -0.004310, -0.001813, 0.020730, -0.013677, 0.698850, -0.714837
 264961.593750, , -0.032784, -0.004320, -0.001855, 0.020942, -0.013492, 0.698839, -0.714845
 264961.593750, , -0.032784, -0.004320, -0.001855, 0.020942, -0.013492, 0.698839, -0.714845
 264961.593750, , -0.032784, -0.004320, -0.001855, 0.020942, -0.013492, 0.698839, -0.714845
 264961.625000, , -0.032784, -0.004320, -0.001855, 0.020942, -0.013492, 0.698839, -0.714845
 264961.625000, , -0.032759, -0.004302, -0.001697, 0.020496, -0.013951, 0.698833, -0.714855
 264961.625000, , -0.032759, -0.004302, -0.001697, 0.020496, -0.013951, 0.698833, -0.714855
 264961.625000, , -0.032759, -0.004302, -0.001697, 0.020496, -0.013951, 0.698833, -0.714855
 264961.656250, , -0.032721, -0.004294, -0.001624, 0.020257, -0.014161, 0.698842, -0.714849
 264961.656250, , -0.032721, -0.004294, -0.001624, 0.020257, -0.014161, 0.698842, -0.714849
 264961.656250, , -0.032721, -0.004294, -0.001624, 0.020257, -0.014161, 0.698842, -0.714849
 264961.687500, , -0.032721, -0.004294, -0.001624, 0.020257, -0.014161, 0.698842, -0.714849
 264961.687500, , -0.032907, -0.004036, -0.001533, 0.020172, -0.014233, 0.698845, -0.714846
 264961.687500, , -0.032907, -0.004036, -0.001533, 0.020172, -0.014233, 0.698845, -0.714846
 264961.718750, , -0.032907, -0.004036, -0.001533, 0.020172, -0.014233, 0.698845, -0.714846
 264961.718750, , -0.032917, -0.003993, -0.001475, 0.019942, -0.014492, 0.698838, -0.714855
 264961.718750, , -0.032917, -0.003993, -0.001475, 0.019942, -0.014492, 0.698838, -0.714855
 264961.718750, , -0.032917, -0.003993, -0.001475, 0.019942, -0.014492, 0.698838, -0.714855
 264961.750000, , -0.032919, -0.003966, -0.001620, 0.020237, -0.014204, 0.698840, -0.714850
 264961.750000, , -0.032919, -0.003966, -0.001620, 0.020237, -0.014204, 0.698840, -0.714850
 264961.781250, , -0.032919, -0.003966, -0.001620, 0.020237, -0.014204, 0.698840, -0.714850
 264961.781250, , -0.032756, -0.004227, -0.001629, 0.020670, -0.013800, 0.698836, -0.714850
 264961.781250, , -0.032756, -0.004227, -0.001629, 0.020670, -0.013800, 0.698836, -0.714850
 264961.812500, , -0.032756, -0.004227, -0.001629, 0.020670, -0.013800, 0.698836, -0.714850
 264961.812500, , -0.032756, -0.004227, -0.001629, 0.020670, -0.013800, 0.698836, -0.714850
 264961.812500, , -0.032756, -0.004227, -0.001629, 0.020860, -0.013613, 0.698839, -0.714845
 264961.843750, , -0.032740, -0.004222, -0.001734, 0.020860, -0.013613, 0.698839, -0.714845
 264961.843750, , -0.032740, -0.004222, -0.001734, 0.020860, -0.013613, 0.698839, -0.714845
 264961.843750, , -0.032874, -0.004080, -0.002071, 0.020975, -0.013474, 0.698811, -0.714871
 264961.843750, , -0.032874, -0.004080, -0.002071, 0.020975, -0.013474, 0.698811, -0.714871
 264961.875000, , -0.032874, -0.004080, -0.002071, 0.020975, -0.013474, 0.698811, -0.714871
 264961.875000, , -0.032874, -0.004080, -0.002071, 0.020975, -0.013474, 0.698811, -0.714871
 264961.875000, , -0.032885, -0.004046, -0.002129, 0.021003, -0.013423, 0.698810, -0.714872
 264961.906250, , -0.032885, -0.004046, -0.002129, 0.021003, -0.013423, 0.698810, -0.714872
 264961.906250, , -0.032885, -0.004046, -0.002129, 0.021003, -0.013423, 0.698810, -0.714872
 264961.906250, , -0.032885, -0.004046, -0.002129, 0.021003, -0.013423, 0.698810, -0.714872
 264961.937500, , -0.032897, -0.003997, -0.002150, 0.020883, -0.013566, 0.698803, -0.714880
 264961.937500, , -0.032897, -0.003997, -0.002150, 0.020883, -0.013566, 0.698803, -0.714880
 264961.937500, , -0.032897, -0.003997, -0.002150, 0.020883, -0.013566, 0.698803, -0.714880
 264961.937500, , -0.032735, -0.004084, -0.001927, 0.021091, -0.013381, 0.698810, -0.714871
 264961.968750, , -0.032735, -0.004084, -0.001927, 0.021091, -0.013381, 0.698810, -0.714871
 264961.968750, , -0.032735, -0.004084, -0.001927, 0.021091, -0.013381, 0.698810, -0.714871
 264962.000000, , -0.032724, -0.004068, -0.002002, 0.021148, -0.013296, 0.698811, -0.714870
 264962.000000, , -0.032724, -0.004068, -0.002002, 0.021148, -0.013296, 0.698811, -0.714870
 264962.000000, , -0.032724, -0.004068, -0.002002, 0.021148, -0.013296, 0.698811, -0.714870
 264962.031250, , -0.032732, -0.004050, -0.002072, 0.021267, -0.013135, 0.698801, -0.714879
 264962.031250, , -0.032732, -0.004050, -0.002072, 0.021267, -0.013135, 0.698801, -0.714879
 264962.031250, , -0.032732, -0.004050, -0.002072, 0.021267, -0.013135, 0.698801, -0.714879
 264962.062500, , -0.032732, -0.004050, -0.002072, 0.021267, -0.013135, 0.698809, -0.714865
 264962.062500, , -0.032701, -0.004026, -0.001776, 0.021751, -0.012662, 0.698809, -0.714865
 264962.062500, , -0.032701, -0.004026, -0.001776, 0.021751, -0.012662, 0.698809, -0.714865
 264962.062500, , -0.032701, -0.004026, -0.001776, 0.021751, -0.012662, 0.698809, -0.714865
 264962.093750, , -0.032701, -0.004026, -0.001776, 0.021751, -0.012662, 0.698809, -0.714865
 264962.093750, , -0.032701, -0.004026, -0.001776, 0.021751, -0.012662, 0.698809, -0.714865
 264962.093750, , -0.032701, -0.004026, -0.001776, 0.021751, -0.012662, 0.698809, -0.714865
 264962.125000, , -0.032701, -0.004026, -0.001776, 0.021751, -0.012662, 0.698809, -0.714865
 264962.125000, , -0.032701, -0.003988, -0.001749, 0.021752, -0.012683, 0.698811, -0.714863
 264962.125000, , -0.032701, -0.003988, -0.001749, 0.021752, -0.012683, 0.698811, -0.714863
 264962.156250, , -0.032701, -0.003988, -0.001749, 0.021752, -0.012683, 0.698811, -0.714863
 264962.156250, , -0.032701, -0.003988, -0.001749, 0.021752, -0.012683, 0.698811, -0.714863
 264962.156250, , -0.032704, -0.003952, -0.001795, 0.021938, -0.012530, 0.698808, -0.714863
 264962.156250, , -0.032704, -0.003952, -0.001795, 0.021938, -0.012530, 0.698808, -0.714863
 264962.187500, , -0.032556, -0.004219, -0.001841, 0.022009, -0.012395, 0.698826, -0.714846
 264962.218750, , -0.032556, -0.004219, -0.001841, 0.022009, -0.012395, 0.698826, -0.714846
 264962.218750, , -0.032556, -0.004219, -0.001841, 0.022009, -0.012395, 0.698826, -0.714846
 264962.218750, , -0.032533, -0.004218, -0.001941, 0.022236, -0.012161, 0.698829, -0.714840
 264962.218750, , -0.032533, -0.004218, -0.001941, 0.022236, -0.012161, 0.698829, -0.714840
 264962.250000, , -0.032533, -0.004218, -0.001941, 0.022236, -0.012161, 0.698829, -0.714840
 264962.250000, , -0.032533, -0.004218, -0.001941, 0.022236, -0.012161, 0.698829, -0.714840
 264962.250000, , -0.032578, -0.004305, -0.001975, 0.022626, -0.011782, 0.698832, -0.714831
 264962.281250, , -0.032578, -0.004305, -0.001975, 0.022626, -0.011782, 0.698832, -0.714831
 264962.281250, , -0.032578, -0.004305, -0.001975, 0.022626, -0.011782, 0.698832, -0.714831
 264962.281250, , -0.032558, -0.004309, -0.001877, 0.022466, -0.011906, 0.698830, -0.714836
 264962.281250, , -0.032558, -0.004309, -0.001877, 0.022466, -0.011906, 0.698830, -0.714836
 264962.312500, , -0.032558, -0.004309, -0.001877, 0.022466, -0.011906, 0.698830, -0.714836
 264962.312500, , -0.032533, -0.004316, -0.001765, 0.022277, -0.012049, 0.698832, -0.714837
 264962.312500, , -0.032533, -0.004316, -0.001765, 0.022277, -0.012049, 0.698832, -0.714837
 264962.343750, , -0.032533, -0.004316, -0.001765, 0.022277, -0.012049, 0.698832, -0.714837
 264962.343750, , -0.032533, -0.004316, -0.001765, 0.022349, -0.011954, 0.698832, -0.714837
 264962.343750, , -0.032651, -0.004215, -0.001738, 0.022349, -0.011954, 0.698832, -0.714837
 264962.375000, , -0.032651, -0.004215, -0.001738, 0.022349, -0.011954, 0.698832, -0.714837
 264962.375000, , -0.032651, -0.004215, -0.001738, 0.022349, -0.011954, 0.698832, -0.714837
 264962.375000, , -0.032651, -0.004215, -0.001738, 0.022349, -0.011954, 0.698832, -0.714837
 264962.375000, , -0.032664, -0.004202, -0.001554, 0.021967, -0.012321, 0.698822, -0.714852
 264962.406250, , -0.032664, -0.004202, -0.001554, 0.021967, -0.012321, 0.698822, -0.714852
 264962.406250, , -0.032664, -0.004202, -0.001554, 0.021967, -0.012321, 0.698822, -0.714852
 264962.406250, , -0.032680, -0.004203, -0.001511, 0.021870, -0.012372, 0.698807, -0.714868
 264962.437500, , -0.032680, -0.004203, -0.001511, 0.021870, -0.012372, 0.698807, -0.714868
 264962.437500, , -0.032680, -0.004203, -0.001511, 0.021870, -0.012372, 0.698807, -0.714868
 264962.468750, , -0.032670, -0.004229, -0.001665, 0.022342, -0.011921, 0.698816, -0.714853
 264962.468750, , -0.032670, -0.004229, -0.001665, 0.022342, -0.011921, 0.698816, -0.714853
 264962.468750, , -0.032670, -0.004229, -0.001665, 0.022342, -0.011921, 0.698816, -0.714853
 264962.500000, , -0.032670, -0.004229, -0.001665, 0.022342, -0.011921, 0.698816, -0.714853
 264962.500000, , -0.032755, -0.004071, -0.002143, 0.022278, -0.012011, 0.698808, -0.714861
 264962.500000, , -0.032755, -0.004071, -0.002143, 0.022278, -0.012011, 0.698808, -0.714861
 264962.500000, , -0.032755, -0.004071, -0.002143, 0.022062, -0.012272, 0.698797, -0.714875
 264962.531250, , -0.032755, -0.004048, -0.002100, 0.022062, -0.012272, 0.698797, -0.714875
 264962.531250, , -0.032755, -0.004048, -0.002100, 0.022062, -0.012272, 0.698797, -0.714875
 264962.531250, , -0.032755, -0.004048, -0.002100, 0.022062, -0.012272, 0.698797, -0.714875
 264962.562500, , -0.032755, -0.004048, -0.002100, 0.022062, -0.012272, 0.698797, -0.714875
 264962.562500, , -0.032686, -0.004208, -0.002496, 0.022284, -0.012035, 0.698782, -0.714886
 264962.562500, , -0.032686, -0.004208, -0.002496, 0.022284, -0.012035, 0.698782, -0.714886
 264962.593750, , -0.032686, -0.004208, -0.002496, 0.022284, -0.012035, 0.698782, -0.714886
 264962.593750, , -0.032682, -0.004212, -0.002537, 0.022314, -0.012041, 0.698779, -0.714888
 264962.593750, , -0.032682, -0.004212, -0.002537, 0.022314, -0.012041, 0.698779, -0.714888
 264962.593750, , -0.032682, -0.004212, -0.002537, 0.022314, -0.012016, 0.698779, -0.714888
 264962.625000, , -0.032667, -0.004214, -0.002574, 0.022307, -0.012016, 0.698779, -0.714888
 264962.625000, , -0.032667, -0.004214, -0.002574, 0.022307, -0.012016, 0.698779, -0.714888
 264962.625000, , -0.032667, -0.004214, -0.002574, 0.022307, -0.012016, 0.698779, -0.714888
 264962.656250, , -0.032667, -0.004214, -0.002656, 0.022450, -0.011899, 0.698801, -0.714865
 264962.656250, , -0.032584, -0.004176, -0.002656, 0.022450, -0.011899, 0.698801, -0.714865
 264962.687500, , -0.032584, -0.004176, -0.002656, 0.022450, -0.011899, 0.698801, -0.714865
 264962.687500, , -0.032584, -0.004176, -0.002656, 0.022450, -0.011899, 0.698801, -0.714865
 264962.687500, , -0.032573, -0.004188, -0.002853, 0.022860, -0.011476, 0.698791, -0.714868
 264962.718750, , -0.032573, -0.004188, -0.002853, 0.022860, -0.011476, 0.698791, -0.714868
 264962.718750, , -0.032573, -0.004188, -0.002853, 0.022860, -0.011476, 0.698791, -0.714868
 264962.718750, , -0.032543, -0.004186, -0.002974, 0.022983, -0.011334, 0.698795, -0.714863
 264962.718750, , -0.032543, -0.004186, -0.002974, 0.022983, -0.011334, 0.698795, -0.714863
 264962.750000, , -0.032543, -0.004186, -0.002974, 0.022983, -0.011334, 0.698795, -0.714863
 264962.750000, , -0.032566, -0.004279, -0.002823, 0.022654, -0.011633, 0.698816, -0.714848
 264962.750000, , -0.032566, -0.004279, -0.002823, 0.022654, -0.011633, 0.698816, -0.714848
 264962.781250, , -0.032566, -0.004279, -0.002823, 0.022654, -0.011633, 0.698816, -0.714848
 264962.781250, , -0.032548, -0.004276, -0.002817, 0.022470, -0.011785, 0.698817, -0.714851
 264962.781250, , -0.032548, -0.004276, -0.002817, 0.022470, -0.011785, 0.698817, -0.714851
 264962.812500, , -0.032548, -0.004276, -0.002817, 0.022470, -0.011785, 0.698817, -0.714851
 264962.812500, , -0.032548, -0.004276, -0.002817, 0.022470, -0.011785, 0.698817, -0.714851
 264962.812500, , -0.032532, -0.004274, -0.002838, 0.022368, -0.011874, 0.698820, -0.714849
 264962.812500, , -0.032532, -0.004274, -0.002838, 0.022368, -0.011874, 0.698820, -0.714849
 264962.843750, , -0.032532, -0.004274, -0.002838, 0.022368, -0.011874, 0.698820, -0.714849
 264962.843750, , -0.032461, -0.004349, -0.002242, 0.022178, -0.012113, 0.698811, -0.714860
 264962.843750, , -0.032461, -0.004349, -0.002242, 0.022178, -0.012113, 0.698811, -0.714860
 264962.875000, , -0.032461, -0.004349, -0.002242, 0.022178, -0.012113, 0.698811, -0.714860
 264962.875000, , -0.032461, -0.004349, -0.002242, 0.022178, -0.012113, 0.698811, -0.714860
 264962.906250, , -0.032461, -0.004349, -0.002242, 0.022178, -0.012113, 0.698811, -0.714860
 264962.906250, , -0.032442, -0.004348, -0.002153, 0.021894, -0.012411, 0.698804, -0.714870
 264962.906250, , -0.032442, -0.004348, -0.002153, 0.021894, -0.012411, 0.698804, -0.714870
 264962.937500, , -0.032435, -0.004353, -0.002172, 0.021844, -0.012476, 0.698805, -0.714870
 264962.937500, , -0.032435, -0.004353, -0.002172, 0.021844, -0.012476, 0.698805, -0.714870
 264962.937500, , -0.032435, -0.004353, -0.002172, 0.021844, -0.012476, 0.698805, -0.714870
 264962.937500, , -0.032435, -0.004353, -0.002172, 0.021844, -0.012476, 0.698805, -0.714870
 264962.968750, , -0.032435, -0.004353, -0.002172, 0.021844, -0.012476, 0.698805, -0.714870
 264962.968750, , -0.032462, -0.004419, -0.002447, 0.022364, -0.011950, 0.698800, -0.714867
 264962.968750, , -0.032462, -0.004419, -0.002447, 0.022364, -0.011950, 0.698800, -0.714867
 264963.000000, , -0.032469, -0.004443, -0.002621, 0.022700, -0.011634, 0.698796, -0.714866
 264963.000000, , -0.032469, -0.004443, -0.002621, 0.022700, -0.011634, 0.698796, -0.714866
 264963.000000, , -0.032469, -0.004443, -0.002621, 0.022700, -0.011634, 0.698796, -0.714866
 264963.031250, , -0.032464, -0.004460, -0.002723, 0.022836, -0.011502, 0.698795, -0.714865
 264963.031250, , -0.032464, -0.004460, -0.002723, 0.022836, -0.011502, 0.698795, -0.714865
 264963.031250, , -0.032464, -0.004460, -0.002723, 0.022836, -0.011502, 0.698795, -0.714865
 264963.031250, , -0.032464, -0.004460, -0.002723, 0.022836, -0.011502, 0.698795, -0.714865
 264963.062500, , -0.032431, -0.004436, -0.002596, 0.022797, -0.011517, 0.698827, -0.714834
 264963.062500, , -0.032431, -0.004436, -0.002596, 0.022797, -0.011517, 0.698827, -0.714834
 264963.062500, , -0.032431, -0.004436, -0.002596, 0.022797, -0.011517, 0.698827, -0.714834
 264963.093750, , -0.032431, -0.004436, -0.002596, 0.022797, -0.011517, 0.698827, -0.714834
 264963.093750, , -0.032407, -0.004433, -0.002568, 0.022628, -0.011712, 0.698820, -0.714844
 264963.093750, , -0.032407, -0.004433, -0.002568, 0.022628, -0.011712, 0.698820, -0.714844
 264963.125000, , -0.032407, -0.004433, -0.002568, 0.022628, -0.011712, 0.698820, -0.714844
 264963.125000, , -0.032382, -0.004456, -0.002700, 0.022951, -0.011362, 0.698819, -0.714840
 264963.156250, , -0.032382, -0.004456, -0.002700, 0.022951, -0.011362, 0.698819, -0.714840
 264963.156250, , -0.032596, -0.004278, -0.002690, 0.023174, -0.011058, 0.698833, -0.714824
 264963.156250, , -0.032596, -0.004278, -0.002690, 0.023174, -0.011058, 0.698833, -0.714824
 264963.156250, , -0.032596, -0.004278, -0.002690, 0.023174, -0.011058, 0.698833, -0.714824
 264963.187500, , -0.032596, -0.004278, -0.002690, 0.023174, -0.011058, 0.698833, -0.714824
 264963.187500, , -0.032596, -0.004278, -0.002690, 0.023174, -0.011058, 0.698833, -0.714824
 264963.187500, , -0.032584, -0.004263, -0.002718, 0.023220, -0.010988, 0.698832, -0.714825
 264963.218750, , -0.032584, -0.004263, -0.002718, 0.023220, -0.010988, 0.698832, -0.714825
 264963.218750, , -0.032584, -0.004258, -0.002833, 0.023541, -0.010662, 0.698825, -0.714825
 264963.218750, , -0.032584, -0.004258, -0.002833, 0.023541, -0.010662, 0.698825, -0.714825
 264963.250000, , -0.032584, -0.004258, -0.002833, 0.023541, -0.010662, 0.698825, -0.714825
 264963.250000, , -0.032584, -0.004258, -0.002833, 0.023541, -0.010662, 0.698825, -0.714825
 264963.250000, , -0.032976, -0.004258, -0.003121, 0.023923, -0.010248, 0.698843, -0.714801
 264963.250000, , -0.032976, -0.004258, -0.003121, 0.023923, -0.010248, 0.698843, -0.714801
 264963.281250, , -0.032976, -0.004258, -0.003121, 0.023923, -0.010248, 0.698843, -0.714801
 264963.281250, , -0.033016, -0.004239, -0.003190, 0.024052, -0.010159, 0.698834, -0.714807
 264963.281250, , -0.033016, -0.004239, -0.003190, 0.024052, -0.010159, 0.698834, -0.714807
 264963.312500, , -0.033016, -0.004239, -0.003190, 0.024052, -0.010159, 0.698834, -0.714807
 264963.312500, , -0.033059, -0.004195, -0.003099, 0.023827, -0.010374, 0.698832, -0.714813
 264963.312500, , -0.033059, -0.004195, -0.003099, 0.023827, -0.010374, 0.698832, -0.714813
 264963.343750, , -0.033059, -0.004195, -0.003099, 0.023827, -0.010374, 0.698832, -0.714813
 264963.343750, , -0.033059, -0.004195, -0.003099, 0.023827, -0.010374, 0.698832, -0.714813
 264963.375000, , -0.032829, -0.004533, -0.002956, 0.023853, -0.010318, 0.698825, -0.714821
 264963.375000, , -0.032829, -0.004533, -0.002956, 0.023853, -0.010318, 0.698825, -0.714821
 264963.375000, , -0.032829, -0.004533, -0.002956, 0.023853, -0.010318, 0.698825, -0.714821
 264963.406250, , -0.032829, -0.004533, -0.002956, 0.023853, -0.010318, 0.698825, -0.714821
 264963.406250, , -0.032836, -0.004559, -0.003000, 0.024054, -0.010078, 0.698827, -0.714815
 264963.406250, , -0.032836, -0.004559, -0.003000, 0.024054, -0.010078, 0.698827, -0.714815
 264963.406250, , -0.032834, -0.004574, -0.002991, 0.024059, -0.010039, 0.698831, -0.714812
 264963.437500, , -0.032834, -0.004574, -0.002991, 0.024059, -0.010039, 0.698831, -0.714812
 264963.437500, , -0.032834, -0.004574, -0.002991, 0.024059, -0.010039, 0.698831, -0.714812
 264963.437500, , -0.032834, -0.004574, -0.002991, 0.024059, -0.010039, 0.698831, -0.714812
 264963.468750, , -0.032888, -0.004426, -0.003215, 0.023526, -0.010279, 0.698854, -0.714804
 264963.468750, , -0.032888, -0.004426, -0.003215, 0.023526, -0.010279, 0.698854, -0.714804
 264963.468750, , -0.032888, -0.004426, -0.003215, 0.023526, -0.010279, 0.698854, -0.714804
 264963.468750, , -0.032890, -0.004390, -0.003068, 0.023060, -0.010757, 0.698853, -0.714812
 264963.500000, , -0.032890, -0.004390, -0.003068, 0.023060, -0.010757, 0.698853, -0.714812
 264963.500000, , -0.032890, -0.004390, -0.003068, 0.023060, -0.010757, 0.698853, -0.714812
 264963.500000, , -0.032907, -0.004344, -0.002844, 0.022403, -0.011459, 0.698838, -0.714837
 264963.531250, , -0.032907, -0.004344, -0.002844, 0.022403, -0.011459, 0.698838, -0.714837
 264963.531250, , -0.032907, -0.004344, -0.002844, 0.022403, -0.011459, 0.698838, -0.714837
 264963.531250, , -0.032907, -0.004344, -0.002844, 0.022403, -0.011459, 0.698838, -0.714837
 264963.562500, , -0.032907, -0.004344, -0.002844, 0.022403, -0.011459, 0.698838, -0.714837
 264963.562500, , -0.032890, -0.004447, -0.002773, 0.022159, -0.011806, 0.698824, -0.714852
 264963.593750, , -0.032890, -0.004447, -0.002773, 0.022159, -0.011806, 0.698824, -0.714852
 264963.593750, , -0.032890, -0.004447, -0.002773, 0.022159, -0.011806, 0.698824, -0.714852
 264963.593750, , -0.032890, -0.004447, -0.002773, 0.022159, -0.011806, 0.698824, -0.714852
 264963.625000, , -0.032905, -0.004425, -0.002652, 0.021648, -0.012354, 0.698812, -0.714871
 264963.625000, , -0.032905, -0.004425, -0.002652, 0.021648, -0.012354, 0.698812, -0.714871
 264963.625000, , -0.032903, -0.004427, -0.002747, 0.021547, -0.012079, 0.698822, -0.714869
 264963.625000, , -0.032903, -0.004427, -0.002747, 0.021547, -0.012079, 0.698822, -0.714869
 264963.656250, , -0.032903, -0.004427, -0.002747, 0.021547, -0.012079, 0.698822, -0.714869
 264963.656250, , -0.032688, -0.004413, -0.002800, 0.020411, -0.011186, 0.698860, -0.714880
 264963.656250, , -0.032688, -0.004413, -0.002800, 0.020411, -0.011186, 0.698860, -0.714880
 264963.687500, , -0.032688, -0.004413, -0.002800, 0.020411, -0.011186, 0.698860, -0.714880
 264963.687500, , -0.032688, -0.004413, -0.002800, 0.020411, -0.011186, 0.698860, -0.714880
 264963.687500, , -0.032688, -0.004413, -0.002800, 0.020411, -0.011186, 0.698860, -0.714880
 264963.687500, , -0.032602, -0.004392, -0.002834, 0.018774, -0.010074, 0.698882, -0.714920
 264963.718750, , -0.032602, -0.004392, -0.002834, 0.018774, -0.010074, 0.698882, -0.714920
 264963.718750, , -0.032573, -0.004404, -0.003073, 0.019177, -0.009244, 0.698884, -0.714918
 264963.718750, , -0.032573, -0.004404, -0.003073, 0.019177, -0.009244, 0.698884, -0.714918
 264963.750000, , -0.032573, -0.004404, -0.003073, 0.019177, -0.009244, 0.698884, -0.714918
 264963.750000, , -0.032369, -0.004700, -0.003239, 0.019897, -0.008680, 0.698850, -0.714939
 264963.750000, , -0.032369, -0.004700, -0.003239, 0.019897, -0.008680, 0.698850, -0.714939
 264963.781250, , -0.032369, -0.004700, -0.003239, 0.019897, -0.008680, 0.698850, -0.714939
 264963.781250, , -0.032369, -0.004700, -0.003239, 0.019897, -0.008680, 0.698850, -0.714939
 264963.812500, , -0.032369, -0.004700, -0.003239, 0.019897, -0.008680, 0.698850, -0.714939
 264963.812500, , -0.032274, -0.004771, -0.003608, 0.020845, -0.007558, 0.698867, -0.714908
 264963.812500, , -0.032274, -0.004771, -0.003608, 0.020845, -0.007558, 0.698867, -0.714908
 264963.843750, , -0.032274, -0.004771, -0.003608, 0.020845, -0.007558, 0.698867, -0.714908
 264963.843750, , -0.032078, -0.004880, -0.004320, 0.022867, -0.005772, 0.698847, -0.714882
 264963.843750, , -0.032078, -0.004880, -0.004320, 0.022867, -0.005772, 0.698847, -0.714882
 264963.843750, , -0.032078, -0.004880, -0.004320, 0.022867, -0.005772, 0.698847, -0.714882
 264963.875000, , -0.032293, -0.004753, -0.004821, 0.025780, -0.003427, 0.698783, -0.714861
 264963.875000, , -0.032293, -0.004753, -0.004821, 0.025780, -0.003427, 0.698783, -0.714861
 264963.875000, , -0.032139, -0.004883, -0.005883, 0.029098, -0.001170, 0.698753, -0.714770
 264963.906250, , -0.032139, -0.004883, -0.005883, 0.029098, -0.001170, 0.698753, -0.714770
 264963.906250, , -0.032139, -0.004883, -0.005883, 0.029098, -0.001170, 0.698753, -0.714770
 264963.906250, , -0.032139, -0.004883, -0.005883, 0.029098, -0.001170, 0.698753, -0.714770
 264963.906250, , -0.031952, -0.004996, -0.006860, 0.031398, 0.001234, 0.698733, -0.714692
 264963.937500, , -0.031952, -0.004996, -0.006860, 0.031398, 0.001234, 0.698733, -0.714692
 264963.937500, , -0.031952, -0.004996, -0.006860, 0.031398, 0.001234, 0.698733, -0.714692
 264963.937500, , -0.031952, -0.004996, -0.006860, 0.031398, 0.001234, 0.698733, -0.714692
 264963.968750, , -0.032248, -0.005261, -0.007579, 0.031962, 0.002710, 0.698521, -0.714870
 264963.968750, , -0.032248, -0.005261, -0.007579, 0.031962, 0.002710, 0.698521, -0.714870
 264963.968750, , -0.032248, -0.005261, -0.007579, 0.031962, 0.002710, 0.698521, -0.714870
 264964.000000, , -0.032248, -0.005261, -0.007579, 0.031962, 0.002710, 0.698521, -0.714870
 264964.000000, , -0.032248, -0.005261, -0.007579, 0.031962, 0.002710, 0.698521, -0.714870
 264964.000000, , -0.032213, -0.004872, -0.007171, 0.028370, 0.002137, 0.698175, -0.715361
 264964.000000, , -0.032213, -0.004872, -0.007171, 0.028370, 0.002172, 0.698997, -0.714763
 264964.031250, , -0.031742, -0.003878, -0.006746, 0.022655, 0.002172, 0.698997, -0.714763
 264964.062500, , -0.031742, -0.003878, -0.006746, 0.022655, 0.002172, 0.698997, -0.714763
 264964.062500, , -0.031742, -0.003878, -0.006746, 0.022655, 0.002172, 0.698997, -0.714763
 264964.062500, , -0.030780, -0.002772, -0.006524, 0.020264, 0.001641, 0.699903, -0.713948
 264964.062500, , -0.030780, -0.002772, -0.006524, 0.020264, 0.001641, 0.699903, -0.713948
 264964.093750, , -0.030780, -0.002772, -0.006524, 0.020264, 0.001641, 0.699903, -0.713948
 264964.093750, , -0.030780, -0.002772, -0.006524, 0.020264, 0.001641, 0.699903, -0.713948
 264964.093750, , -0.030705, -0.000235, -0.007091, 0.018508, -0.001056, 0.696260, -0.717550
